0.18,379
0.20,379
0.21,377
0.22,370
0.24,379
0.25,388
0.26,381
0.27,390
0.29,384
0.30,373
0.32,354
0.35,351
0.37,351
0.40,349
0.42,349
0.45,349
0.47,350
0.50,350
0.53,349
0.55,349
0.58,349
0.60,350
0.63,349
0.65,349
0.68,349
0.70,349
0.73,349
0.75,349
0.78,349
0.81,349
0.83,349
0.86,352
0.88,349
0.91,350
0.94,349
0.96,349
0.99,349
1.01,349
1.04,349
1.06,349
1.09,349
1.11,349
1.14,349
1.16,349
1.19,349
1.22,353
1.24,349
1.27,349
1.29,349
1.32,349
1.34,351
1.37,349
1.39,349
1.42,349
1.44,349
1.47,349
1.49,349
1.52,349
1.55,349
1.57,354
1.60,352
1.62,349
1.65,349
1.67,349
1.70,349
1.72,349
1.75,349
1.77,349
1.80,349
1.83,350
1.85,349
1.88,349
1.90,349
1.93,349
1.95,352
1.98,350
2.00,349
2.03,349
2.05,349
2.08,349
2.11,349
2.13,349
2.16,349
2.18,349
2.21,349
2.23,349
2.26,348
2.28,348
2.31,352
2.33,349
2.36,349
2.38,349
2.41,349
2.44,351
2.46,350
2.49,349
2.51,349
2.54,349
2.56,351
2.59,349
2.61,349
2.64,349
2.67,351
2.69,349
2.72,349
2.74,349
2.77,348
2.79,349
2.82,349
2.84,349
2.87,349
2.89,349
2.92,349
2.95,349
2.97,350
3.00,349
3.02,350
3.05,352
3.07,349
3.10,349
3.12,349
3.15,349
3.17,349
3.20,349
3.23,349
3.25,349
3.28,348
3.30,349
3.33,349
3.35,349
3.38,349
3.40,351
3.43,349
3.45,349
3.48,352
3.51,349
3.53,349
3.56,349
3.58,349
3.61,348
3.63,349
3.66,350
3.68,349
3.71,350
3.73,349
3.76,352
3.79,350
3.81,349
3.84,349
3.86,349
3.89,349
3.91,349
3.94,349
3.96,349
3.99,349
4.01,349
4.04,349
4.06,349
4.09,349
4.12,351
4.14,349
4.17,349
4.19,349
4.22,349
4.24,351
4.27,349
4.29,350
4.32,350
4.34,349
4.37,349
4.40,348
4.42,349
4.45,349
4.47,349
4.50,352
4.52,349
4.55,349
4.57,349
4.60,349
4.62,349
4.65,349
4.68,349
4.70,349
4.73,351
4.75,349
4.78,349
4.80,349
4.83,349
4.85,352
4.88,350
4.90,349
4.93,349
4.95,349
4.98,351
5.01,349
5.03,349
5.06,349
5.08,349
5.11,348
5.13,349
5.16,349
5.18,349
5.21,352
5.24,349
5.26,349
5.29,350
5.31,350
5.34,349
5.36,350
5.39,349
5.41,349
5.44,349
5.47,363
5.49,349
5.52,349
5.54,349
5.57,349
5.59,351
5.62,349
5.64,349
5.67,349
5.70,349
5.72,349
5.75,349
5.77,349
5.80,349
5.82,349
5.85,349
5.87,349
5.90,349
5.92,349
5.95,351
5.97,350
6.00,349
6.03,349
6.05,349
6.08,351
6.10,349
6.13,349
6.15,349
6.18,349
6.20,350
6.23,350
6.25,350
6.28,349
6.31,352
6.33,349
6.36,349
6.38,349
6.41,349
6.43,349
6.46,350
6.48,352
6.51,349
6.53,349
6.56,349
6.59,348
6.61,349
6.64,349
6.66,350
6.69,355
6.71,349
6.74,350
6.76,350
6.79,349
6.81,349
6.84,349
6.87,349
6.89,349
6.92,349
6.94,349
6.97,350
6.99,350
7.02,350
7.04,352
7.07,349
7.09,349
7.12,349
7.14,349
7.17,349
7.20,349
7.22,349
7.25,349
7.27,350
7.30,350
7.32,349
7.35,349
7.37,349
7.40,352
7.42,349
7.45,349
7.48,349
7.50,350
7.53,349
7.55,350
7.58,349
7.60,349
7.63,349
7.65,349
7.68,349
7.70,362
7.73,349
7.76,352
7.78,349
7.81,349
7.83,349
7.86,350
7.88,351
7.91,349
7.93,351
7.96,351
7.99,350
8.01,349
8.04,349
8.06,349
8.09,349
8.11,349
8.14,352
8.16,350
8.19,349
8.21,349
8.24,349
8.27,349
8.29,349
8.32,350
8.34,350
8.37,349
8.39,349
8.42,349
8.44,350
8.47,349
8.49,353
8.52,349
8.55,349
8.57,349
8.60,349
8.62,350
8.65,350
8.67,349
8.70,349
8.72,349
8.75,349
8.77,349
8.80,349
8.82,349
8.85,352
8.88,349
8.90,349
8.93,349
8.95,349
8.98,349
9.00,349
9.03,349
9.05,350
9.08,349
9.10,350
9.13,349
9.16,349
9.18,349
9.21,349
9.23,351
9.26,350
9.28,349
9.31,349
9.33,349
9.36,350
9.38,349
9.41,349
9.44,349
9.46,349
9.49,349
9.51,349
9.54,349
9.56,349
9.59,352
9.61,349
9.64,349
9.66,350
9.69,349
9.72,350
9.74,350
9.77,349
9.79,349
9.82,350
9.84,350
9.87,349
9.89,349
9.92,349
9.94,352
9.97,350
10.00,349
10.02,349
10.05,349
10.07,349
10.10,349
10.12,349
10.15,350
10.17,349
10.20,349
10.22,349
10.25,349
10.28,366
10.30,349
10.33,353
10.35,350
10.38,349
10.40,350
10.43,349
10.45,349
10.48,349
10.50,349
10.53,349
10.56,349
10.58,349
10.61,349
10.63,350
10.66,349
10.68,351
10.71,349
10.73,349
10.76,349
10.78,349
10.81,350
10.84,350
10.86,349
10.89,349
10.91,349
10.94,350
10.96,349
10.99,349
11.01,349
11.04,353
11.06,349
11.09,349
11.12,349
11.14,349
11.17,349
11.19,349
11.22,349
11.24,349
11.27,349
11.29,349
11.32,349
11.34,349
11.37,350
11.40,351
11.42,350
11.45,349
11.47,349
11.50,349
11.52,350
11.55,350
11.57,349
11.60,349
11.63,350
11.65,349
11.68,349
11.70,349
11.74,349
11.76,349
11.79,352
11.81,349
11.84,349
11.87,349
11.89,349
11.92,349
11.94,349
11.97,349
11.99,349
12.02,349
12.04,349
12.07,349
12.09,349
12.12,349
12.14,353
12.17,349
12.20,349
12.22,349
12.25,349
12.27,351
12.30,349
12.32,349
12.35,349
12.37,349
12.40,349
12.42,349
12.45,349
12.47,349
12.50,352
12.53,349
12.55,350
12.58,349
12.60,368
12.63,363
12.65,356
12.68,360
12.70,362
12.73,364
12.76,364
12.78,362
