0.17,548
0.19,560
0.22,542
0.26,527
0.28,560
0.30,572
0.33,571
0.35,578
0.37,559
0.40,527
0.42,522
0.44,525
0.46,518
0.51,493
0.53,535
0.56,540
0.58,537
0.61,539
0.63,537
0.66,524
0.68,532
0.71,535
0.73,529
0.77,497
0.80,544
0.82,539
0.85,540
0.87,532
0.89,530
0.92,536
0.94,532
0.97,532
0.99,531
1.02,536
1.04,523
1.07,529
1.09,531
1.12,541
1.14,533
1.17,535
1.20,538
1.22,536
1.27,497
1.29,528
1.32,524
1.35,560
1.38,555
1.41,544
1.43,531
1.46,534
1.48,528
1.51,539
1.53,538
1.56,540
1.58,535
1.61,537
1.63,541
1.66,539
1.68,537
1.71,531
1.73,541
1.76,533
1.78,534
1.81,538
1.83,534
1.86,541
1.88,531
1.91,533
1.93,542
1.96,531
1.98,535
2.00,536
2.03,531
2.05,536
2.08,538
2.10,535
2.13,537
2.15,531
2.18,547
2.20,538
2.23,543
2.25,539
2.28,535
2.31,531
2.33,535
2.36,537
2.38,537
2.41,543
2.44,528
2.48,502
2.50,537
2.52,532
2.55,528
2.57,534
2.59,533
2.62,532
2.64,528
2.67,527
2.69,535
2.73,496
2.76,540
2.78,539
2.81,534
2.83,534
2.86,542
2.88,536
2.90,538
2.93,532
2.95,537
2.99,515
3.02,546
3.05,538
3.07,538
3.09,532
3.12,539
3.14,534
3.17,530
3.19,543
3.21,528
3.24,540
3.26,540
3.29,540
3.31,538
3.34,532
3.36,543
3.39,537
3.41,536
3.44,538
3.46,542
3.50,500
3.53,535
3.55,532
3.58,539
3.60,534
3.62,536
3.65,534
3.67,539
3.70,529
3.72,524
3.76,480
3.78,533
3.81,540
3.83,538
3.86,536
3.88,535
3.91,537
3.93,537
3.96,532
3.98,537
4.00,542
4.03,536
4.05,537
4.08,536
4.10,546
4.13,537
4.15,546
4.18,538
4.20,543
4.24,506
4.27,532
4.30,535
4.32,542
4.35,543
4.37,538
4.40,534
4.42,540
4.45,546
4.47,539
4.49,537
4.52,540
4.54,542
4.57,540
4.59,538
4.62,533
4.64,519
4.66,541
4.68,535
4.72,524
4.75,506
4.78,532
4.80,535
4.82,534
4.85,535
4.87,534
4.90,528
4.92,539
4.94,532
4.97,531
5.01,499
5.03,535
5.06,540
5.08,580
5.11,544
5.13,541
5.16,534
5.18,534
5.20,534
5.23,529
5.27,495
5.30,534
5.32,531
5.35,529
5.37,532
5.39,532
5.42,532
5.44,531
5.46,521
5.49,511
5.51,509
5.53,513
5.55,513
5.57,508
5.59,518
5.62,541
5.65,536
5.68,537
5.70,533
5.74,513
5.77,524
5.79,527
5.82,541
5.84,536
5.87,538
5.90,551
5.92,536
5.95,535
5.97,535
6.00,535
6.02,537
6.05,537
6.07,533
6.10,544
6.12,536
6.15,533
6.17,541
6.20,542
6.22,534
6.25,570
6.27,537
6.30,548
6.33,544
6.36,548
6.38,541
6.41,534
6.44,547
6.46,547
6.49,538
6.52,540
6.54,533
6.57,531
6.59,536
6.62,544
6.64,537
6.67,538
6.69,537
6.71,540
6.74,540
6.76,544
6.79,533
6.81,535
6.84,536
6.86,537
6.89,530
6.92,526
6.96,509
6.99,538
7.01,548
7.04,538
7.07,546
7.10,544
7.13,537
7.15,538
7.18,537
7.21,531
7.23,539
7.26,540
7.28,542
7.31,531
7.33,523
7.35,526
7.38,529
7.40,521
7.42,525
7.44,527
7.47,526
7.49,532
7.51,525
7.54,527
7.56,528
7.58,545
7.61,539
7.64,539
7.66,539
7.68,536
7.71,545
7.73,535
7.76,540
7.78,541
7.81,544
7.83,541
7.86,543
7.88,541
7.91,541
7.93,539
7.95,539
7.98,538
8.00,528
8.03,541
8.05,543
8.09,507
8.12,510
8.15,532
8.17,525
8.19,525
8.22,528
8.24,527
8.26,529
8.28,524
8.31,544
8.34,528
8.38,516
8.40,543
8.43,524
8.45,527
8.47,528
8.49,529
8.52,539
8.54,547
8.57,540
8.59,541
8.62,540
8.64,547
8.67,537
8.69,541
8.72,535
8.74,541
8.77,540
8.79,539
8.82,533
8.84,537
8.87,537
8.89,537
8.92,542
8.94,531
8.96,540
8.99,536
9.01,536
9.04,541
9.06,530
9.09,542
9.11,533
9.14,542
9.16,543
9.19,532
9.21,536
9.23,536
9.26,536
9.28,540
9.31,543
9.33,536
9.36,536
9.38,542
9.41,539
9.43,545
9.46,544
9.48,524
9.50,551
9.53,541
9.55,543
9.58,536
9.60,537
9.63,547
9.66,549
9.69,548
9.72,539
9.75,549
9.77,539
9.80,542
9.82,542
9.85,537
9.87,545
9.90,543
9.92,539
9.95,535
9.97,522
9.99,504
10.01,586
10.04,582
10.06,591
10.08,584
10.11,578
10.13,579
10.16,582
10.18,585
10.22,539
10.25,580
10.28,579
10.30,573
10.32,551
10.35,537
10.37,535
10.39,520
10.42,527
